YEAR,MONTH,DATE,SITE,TRANSECT,REPLICATE,SIZE_MM,COUNT,NUM_AO,AREA
2015,8,8/26/15,NAPL,8,C,75,1,0,300
2015,8,8/26/15,NAPL,8,C,78,1,0,300
2015,8,8/26/15,NAPL,8,C,80,3,0,300
2015,8,8/26/15,NAPL,8,C,82,1,0,300
2015,8,8/26/15,NAPL,8,C,88,1,0,300
2015,8,8/26/15,NAPL,8,C,90,1,1,300
2015,8,8/26/15,NAPL,8,C,100,1,0,300
2015,8,8/26/15,NAPL,8,C,110,1,0,300
2015,8,8/26/15,NAPL,8,D,55,1,0,300
2015,8,8/26/15,NAPL,8,D,59,1,0,300
2015,8,8/26/15,NAPL,8,D,60,4,1,300
2015,8,8/26/15,NAPL,8,D,62,1,0,300
2015,8,8/26/15,NAPL,8,D,74,1,0,300
2015,8,8/26/15,NAPL,8,D,79,1,0,300
2015,8,8/26/15,NAPL,8,D,80,2,1,300
2015,8,8/26/15,NAPL,8,D,100,2,1,300
2015,8,8/26/15,NAPL,8,D,110,1,1,300
2015,8,8/26/15,NAPL,9,A,59,1,0,300
2015,8,8/26/15,NAPL,9,A,75,1,0,300
2015,8,8/26/15,NAPL,9,A,78,1,0,300
2015,8,8/26/15,NAPL,9,A,80,1,0,300
2015,8,8/26/15,NAPL,9,A,85,1,0,300
2015,8,8/26/15,NAPL,9,A,86,2,0,300
2015,8,8/26/15,NAPL,9,A,88,1,0,300
2015,8,8/26/15,NAPL,9,A,95,1,0,300
2015,8,8/26/15,NAPL,9,B,55,1,1,300
2015,8,8/26/15,NAPL,9,B,80,1,0,300
2015,8,8/26/15,NAPL,9,C,61,1,0,300
2015,8,8/26/15,NAPL,9,C,82,1,0,300
2015,8,8/26/15,NAPL,9,C,88,1,0,300
2015,8,8/26/15,NAPL,9,D,60,1,0,300
2015,8,8/26/15,NAPL,9,D,62,1,0,300
2015,8,8/26/15,NAPL,9,D,75,1,0,300
2015,8,8/26/15,NAPL,9,D,78,1,0,300
2015,8,8/26/15,NAPL,9,D,85,2,0,300
2015,8,8/26/15,NAPL,9,D,90,1,0,300
2015,8,8/27/15,MOHK,1,A,45,5,0,300
2015,8,8/27/15,MOHK,1,A,50,4,0,300
2015,8,8/27/15,MOHK,1,A,55,1,0,300
2015,8,8/27/15,MOHK,1,A,70,1,0,300
2015,8,8/27/15,MOHK,1,A,75,1,0,300
2015,8,8/27/15,MOHK,1,A,77,1,0,300
2015,8,8/27/15,MOHK,1,A,80,1,0,300
2015,8,8/27/15,MOHK,1,B,62,1,0,300
2015,8,8/27/15,MOHK,1,B,69,1,0,300
2015,8,8/27/15,MOHK,1,B,74,1,0,300
2015,8,8/27/15,MOHK,1,B,75,2,0,300
2015,8,8/27/15,MOHK,1,B,76,1,0,300
2015,8,8/27/15,MOHK,1,B,80,1,0,300
2015,8,8/27/15,MOHK,1,B,82,1,0,300
2015,8,8/27/15,MOHK,1,B,85,2,0,300
2015,8,8/27/15,MOHK,1,B,86,1,0,300
2015,8,8/27/15,MOHK,1,C,35,2,0,300
2015,8,8/27/15,MOHK,1,C,40,3,0,300
2015,8,8/27/15,MOHK,1,C,42,1,0,300
2015,8,8/27/15,MOHK,1,C,45,7,0,300
2015,8,8/27/15,MOHK,1,C,50,7,0,300
2015,8,8/27/15,MOHK,1,C,55,3,0,300
2015,8,8/27/15,MOHK,1,C,60,6,0,300
2015,8,8/27/15,MOHK,1,C,65,2,0,300
2015,8,8/27/15,MOHK,1,C,70,4,0,300
2015,8,8/27/15,MOHK,1,C,75,1,0,300
2015,8,8/27/15,MOHK,1,C,80,12,1,300
2015,8,8/27/15,MOHK,1,C,85,4,1,300
2015,8,8/27/15,MOHK,1,C,90,4,0,300
2015,8,8/27/15,MOHK,1,C,95,3,0,300
2015,8,8/27/15,MOHK,1,C,100,1,0,300
2015,8,8/27/15,MOHK,1,D,30,2,0,300
2015,8,8/27/15,MOHK,1,D,35,1,0,300
2015,8,8/27/15,MOHK,1,D,40,7,0,300
2015,8,8/27/15,MOHK,1,D,45,14,0,300
2015,8,8/27/15,MOHK,1,D,50,2,0,300
2015,8,8/27/15,MOHK,1,D,65,4,0,300
2015,8,8/27/15,MOHK,1,D,70,3,0,300
2015,8,8/27/15,MOHK,1,D,73,2,0,300
2015,8,8/27/15,MOHK,1,D,75,1,0,300
2015,8,8/27/15,MOHK,1,D,80,2,0,300
2015,8,8/27/15,MOHK,1,D,81,1,0,300
2015,8,8/27/15,MOHK,1,D,92,1,0,300
2015,8,8/27/15,MOHK,2,A,45,6,0,300
2015,8,8/27/15,MOHK,2,A,60,1,1,300
2015,8,8/27/15,MOHK,2,A,65,1,0,300
2015,8,8/27/15,MOHK,2,A,70,1,0,300
2015,8,8/27/15,MOHK,2,A,72,2,1,300
2015,8,8/27/15,MOHK,2,A,75,2,0,300
2015,8,8/27/15,MOHK,2,A,78,1,0,300
2015,8,8/27/15,MOHK,2,A,80,3,1,300
2015,8,8/27/15,MOHK,2,A,82,1,0,300
2015,8,8/27/15,MOHK,2,A,84,1,0,300
2015,8,8/27/15,MOHK,2,A,85,2,0,300
2015,8,8/27/15,MOHK,2,A,90,1,0,300
2015,8,8/27/15,MOHK,2,B,45,7,0,300
2015,8,8/27/15,MOHK,2,B,55,3,0,300
2015,8,8/27/15,MOHK,2,B,62,2,0,300
2015,8,8/27/15,MOHK,2,B,64,1,0,300
2015,8,8/27/15,MOHK,2,B,65,1,0,300
2015,8,8/27/15,MOHK,2,B,70,1,0,300
2015,8,8/27/15,MOHK,2,B,72,2,0,300
2015,8,8/27/15,MOHK,2,B,75,2,0,300
2015,8,8/27/15,MOHK,2,B,77,1,0,300
2015,8,8/27/15,MOHK,2,B,78,1,0,300
2015,8,8/27/15,MOHK,2,B,80,1,0,300
2015,8,8/27/15,MOHK,2,B,82,1,0,300
2015,8,8/27/15,MOHK,2,B,86,1,0,300
2015,8,8/27/15,MOHK,2,C,32,1,0,300
2015,8,8/27/15,MOHK,2,C,35,1,0,300
2015,8,8/27/15,MOHK,2,C,38,1,0,300
2015,8,8/27/15,MOHK,2,C,40,1,0,300
2015,8,8/27/15,MOHK,2,C,42,2,0,300
2015,8,8/27/15,MOHK,2,C,45,2,0,300
2015,8,8/27/15,MOHK,2,C,50,1,0,300
2015,8,8/27/15,MOHK,2,C,60,5,0,300
2015,8,8/27/15,MOHK,2,C,65,1,0,300
2015,8,8/27/15,MOHK,2,C,83,1,0,300
2015,8,8/27/15,MOHK,2,C,85,1,1,300
2015,8,8/27/15,MOHK,2,C,95,1,0,300
2015,8,8/27/15,MOHK,2,D,35,1,0,300
2015,8,8/27/15,MOHK,2,D,37,2,0,300
2015,8,8/27/15,MOHK,2,D,40,3,0,300
2015,8,8/27/15,MOHK,2,D,42,9,0,300
2015,8,8/27/15,MOHK,2,D,45,41,0,300
2015,8,8/27/15,MOHK,2,D,48,7,0,300
2015,8,8/27/15,MOHK,2,D,50,2,0,300
2015,8,8/27/15,MOHK,2,D,55,2,0,300
2015,8,8/27/15,MOHK,2,D,62,1,0,300
2015,8,8/27/15,MOHK,2,D,65,3,0,300
2015,8,8/27/15,MOHK,2,D,70,6,0,300
2015,8,8/27/15,MOHK,2,D,72,1,0,300
2015,8,8/27/15,MOHK,2,D,74,1,0,300
2015,8,8/27/15,MOHK,2,D,75,4,0,300
2015,8,8/27/15,MOHK,2,D,78,2,0,300
2015,8,8/27/15,MOHK,2,D,80,1,0,300
2015,8,8/27/15,MOHK,2,D,82,2,0,300
2015,8,8/27/15,MOHK,2,D,84,1,0,300
2015,8,8/27/15,MOHK,2,D,85,1,0,300
2015,8,8/27/15,MOHK,2,D,86,1,0,300
2015,8,8/27/15,MOHK,2,D,88,1,0,300
2015,8,8/27/15,MOHK,2,D,95,1,0,300
2015,8,8/27/15,MOHK,3,A,40,1,1,300
2015,8,8/27/15,MOHK,3,B,55,1,0,300
2015,8,8/27/15,MOHK,3,C,50,1,0,300
2015,8,8/27/15,MOHK,3,C,60,1,0,300
2015,8,8/27/15,MOHK,3,D,55,1,0,300
2015,8,8/27/15,MOHK,3,D,60,5,0,300
2015,8,8/27/15,MOHK,3,D,65,1,0,300
2015,8,8/27/15,MOHK,3,D,70,1,0,300
2015,8,8/27/15,MOHK,3,D,77,1,0,300
2015,8,8/27/15,MOHK,3,D,80,1,0,300
2015,8,8/28/15,CARP,1,A,35,1,0,300
2015,8,8/28/15,CARP,1,A,45,1,0,300
2015,8,8/28/15,CARP,1,B,50,1,0,300
2015,8,8/28/15,CARP,1,B,73,1,0,300
2015,8,8/28/15,CARP,1,B,74,1,0,300
2015,8,8/28/15,CARP,1,B,76,1,0,300
2015,8,8/28/15,CARP,1,C,60,1,0,300
2015,8,8/28/15,CARP,1,C,70,2,0,300
2015,8,8/28/15,CARP,1,C,80,2,0,300
2015,8,8/28/15,CARP,1,C,85,1,0,300
2015,8,8/28/15,CARP,1,D,-99999,0,0,300
2015,8,8/28/15,CARP,2,A,60,1,0,300
2015,8,8/28/15,CARP,2,A,65,1,0,300
2015,8,8/28/15,CARP,2,A,70,1,0,300
2015,8,8/28/15,CARP,2,A,79,1,0,300
2015,8,8/28/15,CARP,2,B,-99999,0,0,300
2015,8,8/28/15,CARP,2,C,35,1,0,300
2015,8,8/28/15,CARP,2,C,40,2,0,300
2015,8,8/28/15,CARP,2,C,70,1,0,300
2015,8,8/28/15,CARP,2,C,85,2,0,300
2015,8,8/28/15,CARP,2,C,90,1,0,300
2015,8,8/28/15,CARP,2,D,75,1,0,300
2015,8,8/28/15,CARP,3,A,-99999,0,0,300
2015,8,8/28/15,CARP,3,B,-99999,0,0,300
2015,8,8/28/15,CARP,3,C,50,1,0,300
2015,8,8/28/15,CARP,3,C,65,1,0,300
2015,8,8/28/15,CARP,3,C,70,1,0,300
2015,8,8/28/15,CARP,3,C,75,2,0,300
2015,8,8/28/15,CARP,3,C,85,1,0,300
2015,8,8/28/15,CARP,3,C,95,1,0,300
2015,8,8/28/15,CARP,3,D,75,1,0,300
2015,8,8/28/15,CARP,4,A,61,1,0,300
2015,8,8/28/15,CARP,4,A,109,1,0,300
2015,8,8/28/15,CARP,4,B,-99999,0,0,300
2015,8,8/28/15,CARP,4,C,-99999,0,0,300
2015,8,8/28/15,CARP,4,D,-99999,0,0,300
2015,8,8/28/15,CARP,5,A,55,1,0,300
2015,8,8/28/15,CARP,5,A,60,1,0,300
2015,8,8/28/15,CARP,5,A,65,1,0,300
2015,8,8/28/15,CARP,5,A,70,1,0,300
2015,8,8/28/15,CARP,5,B,64,1,0,300
2015,8,8/28/15,CARP,5,B,82,1,0,300
2015,8,8/28/15,CARP,5,B,86,1,0,300
2015,8,8/28/15,CARP,5,C,75,1,0,300
2015,8,8/28/15,CARP,5,D,78,1,0,300
2015,8,8/28/15,CARP,6,A,70,1,0,300
2015,8,8/28/15,CARP,6,A,74,1,0,300
2015,8,8/28/15,CARP,6,A,75,1,0,300
2015,8,8/28/15,CARP,6,A,85,1,0,300
2015,8,8/28/15,CARP,6,A,87,1,0,300
2015,8,8/28/15,CARP,6,A,89,1,0,300
2015,8,8/28/15,CARP,6,A,105,1,0,300
2015,8,8/28/15,CARP,6,B,-99999,0,0,300
2015,8,8/28/15,CARP,6,C,-99999,0,0,300
2015,8,8/28/15,CARP,6,D,69,1,0,300
2015,8,8/28/15,CARP,6,D,73,1,0,300
2015,8,8/28/15,CARP,7,A,50,1,0,300
2015,8,8/28/15,CARP,7,B,82,1,0,300
2015,8,8/28/15,CARP,7,C,50,1,1,300
2015,8,8/28/15,CARP,7,C,60,5,0,300
2015,8,8/28/15,CARP,7,C,70,4,0,300
2015,8,8/28/15,CARP,7,C,80,2,0,300
2015,8,8/28/15,CARP,7,C,82,1,0,300
2015,8,8/28/15,CARP,7,C,85,1,0,300
2015,8,8/28/15,CARP,7,D,-99999,0,0,300
2015,8,8/28/15,CARP,8,A,65,1,0,300
2015,8,8/28/15,CARP,8,A,85,1,0,300
2015,8,8/28/15,CARP,8,A,87,2,0,300
2015,8,8/28/15,CARP,8,A,90,1,0,300
2015,8,8/28/15,CARP,8,B,79,1,0,300
2015,8,8/28/15,CARP,8,C,-99999,0,0,300
2015,8,8/28/15,CARP,8,D,-99999,0,0,300
2015,8,8/28/15,CARP,9,A,55,1,0,300
2015,8,8/28/15,CARP,9,A,60,1,0,300
2015,8,8/28/15,CARP,9,B,40,1,0,300
2015,8,8/28/15,CARP,9,B,55,1,0,300
2015,8,8/28/15,CARP,9,B,60,3,0,300
2015,8,8/28/15,CARP,9,B,65,1,0,300
2015,8,8/28/15,CARP,9,B,70,1,0,300
2015,8,8/28/15,CARP,9,B,75,1,0,300
2015,8,8/28/15,CARP,9,B,78,1,0,300
2015,8,8/28/15,CARP,9,B,80,1,0,300
2015,8,8/28/15,CARP,9,B,100,1,0,300
2015,8,8/28/15,CARP,9,C,-99999,0,0,300
2015,8,8/28/15,CARP,9,D,65,1,0,300
2015,8,8/28/15,CARP,9,D,70,2,0,300
2016,8,8/22/16,IVEE,1,A,-99999,0,0,300
2016,8,8/22/16,IVEE,1,B,65,1,1,300
2016,8,8/22/16,IVEE,1,B,70,1,1,300
2016,8,8/22/16,IVEE,1,C,68,1,0,300
2016,8,8/22/16,IVEE,1,D,64,1,0,300
2016,8,8/22/16,IVEE,1,D,87,1,0,300
2016,8,8/22/16,IVEE,2,A,70,1,0,300
2016,8,8/22/16,IVEE,2,B,73,1,0,300
2016,8,8/22/16,IVEE,2,C,70,1,0,300
2016,8,8/22/16,IVEE,2,D,65,1,1,300
2016,8,8/22/16,IVEE,2,D,72,1,0,300
2016,8,8/22/16,IVEE,2,D,75,1,0,300
2016,8,8/22/16,IVEE,3,A,45,1,0,300
2016,8,8/22/16,IVEE,3,A,50,2,0,300
2016,8,8/22/16,IVEE,3,A,55,3,0,300
2016,8,8/22/16,IVEE,3,A,62,1,0,300
2016,8,8/22/16,IVEE,3,A,65,2,0,300
2016,8,8/22/16,IVEE,3,A,70,3,0,300
2016,8,8/22/16,IVEE,3,A,72,2,0,300
2016,8,8/22/16,IVEE,3,A,80,3,0,300
2016,8,8/22/16,IVEE,3,A,82,1,0,300
2016,8,8/22/16,IVEE,3,A,85,1,0,300
2016,8,8/22/16,IVEE,3,A,90,1,0,300
2016,8,8/22/16,IVEE,3,A,95,1,0,300
2016,8,8/22/16,IVEE,3,A,115,1,0,300
2016,8,8/22/16,IVEE,3,B,42,1,0,300
2016,8,8/22/16,IVEE,3,B,45,1,0,300
2016,8,8/22/16,IVEE,3,B,55,1,0,300
2016,8,8/22/16,IVEE,3,B,60,1,0,300
2016,8,8/22/16,IVEE,3,B,62,1,0,300
2016,8,8/22/16,IVEE,3,B,65,3,0,300
2016,8,8/22/16,IVEE,3,B,66,1,0,300
2016,8,8/22/16,IVEE,3,B,68,2,0,300
2016,8,8/22/16,IVEE,3,B,69,1,0,300
2016,8,8/22/16,IVEE,3,B,70,3,0,300
2016,8,8/22/16,IVEE,3,B,72,2,0,300
2016,8,8/22/16,IVEE,3,B,75,1,0,300
2016,8,8/22/16,IVEE,3,B,85,2,0,300
2016,8,8/22/16,IVEE,3,C,72,1,0,300
2016,8,8/22/16,IVEE,3,C,78,1,0,300
2016,8,8/22/16,IVEE,3,D,76,1,0,300
2016,8,8/22/16,IVEE,3,D,77,1,0,300
2016,8,8/22/16,IVEE,3,D,80,1,0,300
2016,8,8/22/16,IVEE,3,D,82,1,0,300
2016,8,8/22/16,IVEE,3,D,85,1,0,300
2016,8,8/22/16,IVEE,4,A,-99999,0,0,300
2016,8,8/22/16,IVEE,4,B,65,1,0,300
2016,8,8/22/16,IVEE,4,B,66,1,0,300
2016,8,8/22/16,IVEE,4,B,71,1,0,300
2016,8,8/22/16,IVEE,4,B,72,1,0,300
2016,8,8/22/16,IVEE,4,B,73,1,0,300
2016,8,8/22/16,IVEE,4,B,75,1,0,300
2016,8,8/22/16,IVEE,4,B,78,1,0,300
2016,8,8/22/16,IVEE,4,B,79,1,1,300
2016,8,8/22/16,IVEE,4,B,82,1,0,300
2016,8,8/22/16,IVEE,4,B,84,1,0,300
2016,8,8/22/16,IVEE,4,B,85,1,0,300
2016,8,8/22/16,IVEE,4,B,88,1,0,300
2016,8,8/22/16,IVEE,4,B,92,1,0,300
2016,8,8/22/16,IVEE,4,B,94,1,0,300
2016,8,8/22/16,IVEE,4,B,104,1,0,300
2016,8,8/22/16,IVEE,4,C,60,1,0,300
2016,8,8/22/16,IVEE,4,C,70,1,0,300
2016,8,8/22/16,IVEE,4,C,76,1,0,300
2016,8,8/22/16,IVEE,4,C,77,1,0,300
2016,8,8/22/16,IVEE,4,C,80,2,0,300
2016,8,8/22/16,IVEE,4,C,84,1,0,300
2016,8,8/22/16,IVEE,4,C,88,1,0,300
2016,8,8/22/16,IVEE,4,C,108,1,0,300
2016,8,8/22/16,IVEE,4,D,76,1,0,300
2016,8,8/22/16,IVEE,4,D,80,1,0,300
2016,8,8/22/16,IVEE,4,D,90,1,0,300
2016,8,8/22/16,IVEE,5,A,48,2,0,300
2016,8,8/22/16,IVEE,5,A,50,2,1,300
2016,8,8/22/16,IVEE,5,A,55,1,0,300
2016,8,8/22/16,IVEE,5,A,59,1,0,300
2016,8,8/22/16,IVEE,5,A,60,1,0,300
2016,8,8/22/16,IVEE,5,A,62,1,0,300
2016,8,8/22/16,IVEE,5,A,65,1,0,300
2016,8,8/22/16,IVEE,5,A,68,1,0,300
2016,8,8/22/16,IVEE,5,A,69,3,0,300
2016,8,8/22/16,IVEE,5,A,70,2,1,300
2016,8,8/22/16,IVEE,5,A,72,1,1,300
2016,8,8/22/16,IVEE,5,A,73,2,0,300
2016,8,8/22/16,IVEE,5,A,75,1,0,300
2016,8,8/22/16,IVEE,5,A,76,1,0,300
2016,8,8/22/16,IVEE,5,A,80,1,0,300
2016,8,8/22/16,IVEE,5,A,81,1,0,300
2016,8,8/22/16,IVEE,5,A,84,1,0,300
2016,8,8/22/16,IVEE,5,A,85,2,0,300
2016,8,8/22/16,IVEE,5,A,87,1,0,300
2016,8,8/22/16,IVEE,5,B,60,1,0,300
2016,8,8/22/16,IVEE,5,B,65,1,0,300
2016,8,8/22/16,IVEE,5,B,76,1,0,300
2016,8,8/22/16,IVEE,5,B,82,1,0,300
2016,8,8/22/16,IVEE,5,B,85,1,0,300
2016,8,8/22/16,IVEE,5,B,90,1,0,300
2016,8,8/22/16,IVEE,5,B,95,1,0,300
2016,8,8/22/16,IVEE,5,B,96,1,0,300
2016,8,8/22/16,IVEE,5,B,102,1,0,300
2016,8,8/22/16,IVEE,5,B,105,1,0,300
2016,8,8/22/16,IVEE,5,B,110,1,0,300
2016,8,8/22/16,IVEE,5,C,38,1,0,300
2016,8,8/22/16,IVEE,5,C,46,1,0,300
2016,8,8/22/16,IVEE,5,C,48,1,0,300
2016,8,8/22/16,IVEE,5,C,50,1,0,300
2016,8,8/22/16,IVEE,5,C,56,1,0,300
2016,8,8/22/16,IVEE,5,C,58,2,0,300
2016,8,8/22/16,IVEE,5,C,63,1,0,300
2016,8,8/22/16,IVEE,5,C,68,1,0,300
2016,8,8/22/16,IVEE,5,C,83,1,0,300
2016,8,8/22/16,IVEE,5,C,105,1,0,300
2016,8,8/22/16,IVEE,5,D,42,1,0,300
2016,8,8/22/16,IVEE,5,D,78,1,0,300
2016,8,8/22/16,IVEE,5,D,80,1,0,300
2016,8,8/22/16,IVEE,5,D,82,1,0,300
2016,8,8/22/16,IVEE,6,A,55,1,0,300
2016,8,8/22/16,IVEE,6,A,60,4,0,300
2016,8,8/22/16,IVEE,6,A,62,1,0,300
2016,8,8/22/16,IVEE,6,A,65,7,0,300
2016,8,8/22/16,IVEE,6,A,70,3,0,300
2016,8,8/22/16,IVEE,6,A,80,2,0,300
2016,8,8/22/16,IVEE,6,A,85,1,0,300
2016,8,8/22/16,IVEE,6,B,58,1,0,300
2016,8,8/22/16,IVEE,6,B,60,3,0,300
2016,8,8/22/16,IVEE,6,B,65,2,0,300
2016,8,8/22/16,IVEE,6,B,70,2,0,300
2016,8,8/22/16,IVEE,6,B,75,2,0,300
2016,8,8/22/16,IVEE,6,B,78,2,0,300
2016,8,8/22/16,IVEE,6,B,80,2,0,300
2016,8,8/22/16,IVEE,6,C,60,2,0,300
2016,8,8/22/16,IVEE,6,C,63,1,0,300
2016,8,8/22/16,IVEE,6,C,65,1,0,300
2016,8,8/22/16,IVEE,6,C,70,1,1,300
2016,8,8/22/16,IVEE,6,C,75,1,0,300
2016,8,8/22/16,IVEE,6,C,78,1,0,300
2016,8,8/22/16,IVEE,6,C,85,1,0,300
2016,8,8/22/16,IVEE,6,C,90,1,0,300
2016,8,8/22/16,IVEE,6,D,85,2,0,300
2016,8,8/22/16,IVEE,7,A,65,1,0,300
2016,8,8/22/16,IVEE,7,A,85,1,0,300
2016,8,8/22/16,IVEE,7,B,-99999,0,0,300
2016,8,8/22/16,IVEE,7,C,-99999,0,0,300
2016,8,8/22/16,IVEE,7,D,50,1,0,300
2016,8,8/22/16,IVEE,7,D,60,1,0,300
2016,8,8/22/16,IVEE,7,D,68,1,0,300
2016,8,8/22/16,IVEE,7,D,70,1,1,300
2016,8,8/22/16,IVEE,7,D,75,1,0,300
2016,8,8/22/16,IVEE,8,A,60,1,0,300
2016,8,8/22/16,IVEE,8,A,65,1,0,300
2016,8,8/22/16,IVEE,8,B,-99999,0,0,300
2016,8,8/22/16,IVEE,8,C,65,1,0,300
2016,8,8/22/16,IVEE,8,D,-99999,0,0,300
2016,8,8/23/16,NAPL,1,A,-99999,0,0,300
2016,8,8/23/16,NAPL,1,B,-99999,0,0,300
2016,8,8/23/16,NAPL,1,C,-99999,0,0,300
2016,8,8/23/16,NAPL,1,D,82,1,0,300
2016,8,8/23/16,NAPL,1,D,85,1,0,300
2016,8,8/23/16,NAPL,2,A,53,2,0,300
2016,8,8/23/16,NAPL,2,A,56,4,0,300
2016,8,8/23/16,NAPL,2,A,57,5,0,300
2016,8,8/23/16,NAPL,2,A,63,4,0,300
2016,8,8/23/16,NAPL,2,A,68,4,0,300
2016,8,8/23/16,NAPL,2,A,70,6,0,300
2016,8,8/23/16,NAPL,2,A,72,2,0,300
2016,8,8/23/16,NAPL,2,A,73,4,0,300
2016,8,8/23/16,NAPL,2,A,76,9,0,300
2016,8,8/23/16,NAPL,2,A,80,2,0,300
2016,8,8/23/16,NAPL,2,A,81,1,0,300
2016,8,8/23/16,NAPL,2,A,83,2,0,300
2016,8,8/23/16,NAPL,2,A,84,1,0,300
2016,8,8/23/16,NAPL,2,A,85,3,0,300
2016,8,8/23/16,NAPL,2,A,90,1,0,300
2016,8,8/23/16,NAPL,2,B,63,1,0,300
2016,8,8/23/16,NAPL,2,B,67,1,0,300
2016,8,8/23/16,NAPL,2,B,70,1,0,300
2016,8,8/23/16,NAPL,2,B,74,1,0,300
2016,8,8/23/16,NAPL,2,B,77,1,0,300
2016,8,8/23/16,NAPL,2,B,78,1,0,300
2016,8,8/23/16,NAPL,2,B,80,1,0,300
2016,8,8/23/16,NAPL,2,B,81,1,0,300
2016,8,8/23/16,NAPL,2,B,82,1,0,300
2016,8,8/23/16,NAPL,2,B,85,2,0,300
2016,8,8/23/16,NAPL,2,C,-99999,0,0,300
2016,8,8/23/16,NAPL,2,D,73,1,0,300
2016,8,8/23/16,NAPL,2,D,90,1,0,300
2016,8,8/23/16,NAPL,3,A,-99999,0,0,300
2016,8,8/23/16,NAPL,3,B,-99999,0,0,300
2016,8,8/23/16,NAPL,3,C,72,1,0,300
2016,8,8/23/16,NAPL,3,C,75,1,0,300
2016,8,8/23/16,NAPL,3,C,82,1,0,300
2016,8,8/23/16,NAPL,3,C,84,1,0,300
2016,8,8/23/16,NAPL,3,C,86,1,0,300
2016,8,8/23/16,NAPL,3,C,98,1,0,300
2016,8,8/23/16,NAPL,3,D,-99999,0,0,300
2016,8,8/23/16,NAPL,4,A,-99999,0,0,300
2016,8,8/23/16,NAPL,4,B,-99999,0,0,300
2016,8,8/23/16,NAPL,4,C,70,1,0,300
2016,8,8/23/16,NAPL,4,D,80,1,0,300
2016,8,8/23/16,NAPL,5,A,67,1,0,300
2016,8,8/23/16,NAPL,5,A,78,1,0,300
2016,8,8/23/16,NAPL,5,A,94,1,0,300
2016,8,8/23/16,NAPL,5,B,68,1,0,300
2016,8,8/23/16,NAPL,5,B,78,1,0,300
2016,8,8/23/16,NAPL,5,B,80,1,0,300
2016,8,8/23/16,NAPL,5,B,87,2,0,300
2016,8,8/23/16,NAPL,5,B,98,1,0,300
2016,8,8/23/16,NAPL,5,C,53,1,0,300
2016,8,8/23/16,NAPL,5,C,58,1,0,300
2016,8,8/23/16,NAPL,5,C,60,1,1,300
2016,8,8/23/16,NAPL,5,C,62,1,0,300
2016,8,8/23/16,NAPL,5,C,65,3,0,300
2016,8,8/23/16,NAPL,5,C,70,2,0,300
2016,8,8/23/16,NAPL,5,C,74,1,0,300
2016,8,8/23/16,NAPL,5,C,75,1,0,300
2016,8,8/23/16,NAPL,5,C,78,2,0,300
2016,8,8/23/16,NAPL,5,C,80,2,0,300
2016,8,8/23/16,NAPL,5,C,82,1,0,300
2016,8,8/23/16,NAPL,5,C,83,1,0,300
2016,8,8/23/16,NAPL,5,C,84,2,0,300
2016,8,8/23/16,NAPL,5,C,85,1,0,300
2016,8,8/23/16,NAPL,5,C,86,1,0,300
2016,8,8/23/16,NAPL,5,C,90,1,0,300
2016,8,8/23/16,NAPL,5,D,66,1,0,300
2016,8,8/23/16,NAPL,5,D,68,1,0,300
2016,8,8/23/16,NAPL,5,D,75,1,0,300
2016,8,8/23/16,NAPL,5,D,78,1,0,300
2016,8,8/23/16,NAPL,5,D,80,1,0,300
2016,8,8/23/16,NAPL,5,D,82,1,0,300
2016,8,8/23/16,NAPL,5,D,86,1,0,300
2016,8,8/23/16,NAPL,6,A,103,1,0,300
2016,8,8/23/16,NAPL,6,B,-99999,0,0,300
2016,8,8/23/16,NAPL,6,C,-99999,0,0,300
2016,8,8/23/16,NAPL,6,D,-99999,0,0,300
2016,8,8/23/16,NAPL,7,A,-99999,0,0,300
2016,8,8/23/16,NAPL,7,B,-99999,0,0,300
2016,8,8/23/16,NAPL,7,C,-99999,0,0,300
2016,8,8/23/16,NAPL,7,D,-99999,0,0,300
2016,8,8/23/16,NAPL,8,A,70,1,0,300
2016,8,8/23/16,NAPL,8,B,72,1,0,300
2016,8,8/23/16,NAPL,8,C,-99999,0,0,300
2016,8,8/23/16,NAPL,8,D,-99999,0,0,300
2016,8,8/23/16,NAPL,9,A,55,1,0,300
2016,8,8/23/16,NAPL,9,A,65,2,0,300
2016,8,8/23/16,NAPL,9,A,70,4,0,300
2016,8,8/23/16,NAPL,9,A,80,1,0,300
2016,8,8/23/16,NAPL,9,B,75,1,0,300
2016,8,8/23/16,NAPL,9,C,110,1,0,300
2016,8,8/23/16,NAPL,9,D,70,1,0,300
2016,8,8/23/16,NAPL,9,D,85,2,0,300
2016,8,8/24/16,AQUE,1,A,-99999,0,0,300
2016,8,8/24/16,AQUE,1,B,-99999,0,0,300
2016,8,8/24/16,AQUE,1,C,45,3,0,300
2016,8,8/24/16,AQUE,1,C,50,3,0,300
2016,8,8/24/16,AQUE,1,C,65,2,0,300
2016,8,8/24/16,AQUE,1,C,70,3,0,300
2016,8,8/24/16,AQUE,1,C,80,2,0,300
2016,8,8/24/16,AQUE,1,C,84,1,0,300
2016,8,8/24/16,AQUE,1,D,75,1,0,300
2016,8,8/24/16,AQUE,2,A,-99999,0,0,300
2016,8,8/24/16,AQUE,2,B,-99999,0,0,300
2016,8,8/24/16,AQUE,2,C,-99999,0,0,300
2016,8,8/24/16,AQUE,2,D,-99999,0,0,300
